[INFO ][20150525 10:04:57,384][AbstractApplicationContext:510] Refreshing org.springframework.context.support.ClassPathXmlApplicationContext@b169f8: startup date [Mon May 25 10:04:57 CST 2015]; root of context hierarchy
[INFO ][20150525 10:04:57,431][XmlBeanDefinitionReader:315] Loading XML bean definitions from class path resource [spring-context-dubbo.xml]
[INFO ][20150525 10:04:57,524][?:?] using logger: com.alibaba.dubbo.common.logger.log4j.Log4jLoggerAdapter
[INFO ][20150525 10:04:57,571][DefaultListableBeanFactory:598] Pre-instantiating singletons in org.springframework.beans.factory.support.DefaultListableBeanFactory@30d082: defining beans [jmClient,local,dev,com.alibaba.dubbo.config.ConsumerConfig,virtualService,budgetTotalFacade]; root of factory hierarchy
[INFO ][20150525 10:04:58,008][AbstractRegistry:232]  [DUBBO] Load registry store file C:\Users\neowyp\.dubbo\dubbo-registry-10.144.48.195.cache, data: {com.gomeo2o.facade.account.service.AccountInfoFacade=dubbo://10.144.48.10:41882/com.gomeo2o.facade.account.service.AccountInfoFacade?anyhost=true&application=gomeo2o-service-account&dubbo=2.5.3&interface=com.gomeo2o.facade.account.service.AccountInfoFacade&methods=froozeAccountInfo,editAccountInfo,addAccountInfo&pid=12844&side=provider&timestamp=1429945457957 dubbo://10.144.48.10:40882/com.gomeo2o.facade.account.service.AccountInfoFacade?anyhost=true&application=gomeo2o-service-account&dubbo=2.5.3&interface=com.gomeo2o.facade.account.service.AccountInfoFacade&methods=froozeAccountInfo,editAccountInfo,addAccountInfo&pid=10500&side=provider&timestamp=1429945439368 dubbo://10.144.48.10:30882/com.gomeo2o.facade.account.service.AccountInfoFacade?anyhost=true&application=gomeo2o-service-account&dubbo=2.5.3&interface=com.gomeo2o.facade.account.service.AccountInfoFacade&methods=froozeAccountInfo,editAccountInfo,addAccountInfo&pid=4560&side=provider&timestamp=1429945149910 empty://10.144.48.10/com.gomeo2o.facade.account.service.AccountInfoFacade?application=gomeo2o-service-account&category=configurators&default.retries=0&default.timeout=15000&dubbo=2.5.3&interface=com.gomeo2o.facade.account.service.AccountInfoFacade&methods=froozeAccountInfo,editAccountInfo,addAccountInfo&pid=8296&side=consumer&timestamp=1429945767933 empty://10.144.48.10/com.gomeo2o.facade.account.service.AccountInfoFacade?application=gomeo2o-service-account&category=routers&default.retries=0&default.timeout=15000&dubbo=2.5.3&interface=com.gomeo2o.facade.account.service.AccountInfoFacade&methods=froozeAccountInfo,editAccountInfo,addAccountInfo&pid=8296&side=consumer&timestamp=1429945767933, com.gomeo2o.facade.account.service.BudgetTotalFacade=dubbo://10.144.48.195:32001/com.gomeo2o.facade.account.service.BudgetTotalFacade?anyhost=true&application=gome-account&dubbo=2.5.3&heartbeat=100000&interface=com.gomeo2o.facade.account.service.BudgetTotalFacade&logger=slf4j&methods=queryBudgetTotalByParamer,updateReSetFrBudgetInfo,queryBudgetTotal,updateFrBudgetInfo,updateCutBudgetInfo&pid=2785&revision=1.0-SNAPSHOT&serialization=nativejava&side=provider&threads=200&timestamp=1432058241238 empty://10.144.48.10/com.gomeo2o.facade.account.service.BudgetTotalFacade?application=jmClient&category=configurators&cluster=failfast&connections=400&default.timeout=10000&dubbo=2.5.3&interface=com.gomeo2o.facade.account.service.BudgetTotalFacade&loadbalance=roundrobin&methods=queryBudgetTotalByParamer,updateReSetFrBudgetInfo,queryBudgetTotal,updateFrBudgetInfo,updateCutBudgetInfo&pid=13220&retries=0&revision=1.0-SNAPSHOT&side=consumer&timestamp=1432519151938 empty://10.144.48.10/com.gomeo2o.facade.account.service.BudgetTotalFacade?application=jmClient&category=routers&cluster=failfast&connections=400&default.timeout=10000&dubbo=2.5.3&interface=com.gomeo2o.facade.account.service.BudgetTotalFacade&loadbalance=roundrobin&methods=queryBudgetTotalByParamer,updateReSetFrBudgetInfo,queryBudgetTotal,updateFrBudgetInfo,updateCutBudgetInfo&pid=13220&retries=0&revision=1.0-SNAPSHOT&side=consumer&timestamp=1432519151938}, dubbo version: 2.5.3, current host: 127.0.0.1
[INFO ][20150525 10:04:58,571][AbstractClient:105]  [DUBBO] Start NettyClient neowyp-PC/10.144.48.10 connect to the server /10.144.48.195:32001, dubbo version: 2.5.3, current host: 10.144.48.10
[INFO ][20150525 10:04:58,571][AbstractClient:287]  [DUBBO] Successed connect to server /10.144.48.195:32001 from NettyClient 10.144.48.10 using dubbo version 2.5.3, channel is NettyChannel [channel=[id: 0x01202d69, /10.144.48.10:61814 => /10.144.48.195:32001]], dubbo version: 2.5.3, current host: 10.144.48.10
[INFO ][20150525 10:04:58,571][AbstractClient:105]  [DUBBO] Start NettyClient neowyp-PC/10.144.48.10 connect to the server /10.144.48.195:32001, dubbo version: 2.5.3, current host: 10.144.48.10
[INFO ][20150525 10:04:58,571][AbstractClient:287]  [DUBBO] Successed connect to server /10.144.48.195:32001 from NettyClient 10.144.48.10 using dubbo version 2.5.3, channel is NettyChannel [channel=[id: 0x00d0220c, /10.144.48.10:61817 => /10.144.48.195:32001]], dubbo version: 2.5.3, current host: 10.144.48.10
[INFO ][20150525 10:04:58,571][AbstractClient:105]  [DUBBO] Start NettyClient neowyp-PC/10.144.48.10 connect to the server /10.144.48.195:32001, dubbo version: 2.5.3, current host: 10.144.48.10
[INFO ][20150525 10:04:58,571][AbstractClient:287]  [DUBBO] Successed connect to server /10.144.48.195:32001 from NettyClient 10.144.48.10 using dubbo version 2.5.3, channel is NettyChannel [channel=[id: 0x016dc861, /10.144.48.10:61820 => /10.144.48.195:32001]], dubbo version: 2.5.3, current host: 10.144.48.10
[INFO ][20150525 10:04:58,571][AbstractClient:105]  [DUBBO] Start NettyClient neowyp-PC/10.144.48.10 connect to the server /10.144.48.195:32001, dubbo version: 2.5.3, current host: 10.144.48.10
[INFO ][20150525 10:04:58,587][AbstractClient:287]  [DUBBO] Successed connect to server /10.144.48.195:32001 from NettyClient 10.144.48.10 using dubbo version 2.5.3, channel is NettyChannel [channel=[id: 0x0097d026, /10.144.48.10:61821 => /10.144.48.195:32001]], dubbo version: 2.5.3, current host: 10.144.48.10
[INFO ][20150525 10:04:58,587][AbstractClient:105]  [DUBBO] Start NettyClient neowyp-PC/10.144.48.10 connect to the server /10.144.48.195:32001, dubbo version: 2.5.3, current host: 10.144.48.10
[INFO ][20150525 10:04:58,587][AbstractClient:287]  [DUBBO] Successed connect to server /10.144.48.195:32001 from NettyClient 10.144.48.10 using dubbo version 2.5.3, channel is NettyChannel [channel=[id: 0x0118d189, /10.144.48.10:61822 => /10.144.48.195:32001]], dubbo version: 2.5.3, current host: 10.144.48.10
[INFO ][20150525 10:04:58,587][AbstractClient:105]  [DUBBO] Start NettyClient neowyp-PC/10.144.48.10 connect to the server /10.144.48.195:32001, dubbo version: 2.5.3, current host: 10.144.48.10
[INFO ][20150525 10:04:58,587][AbstractClient:287]  [DUBBO] Successed connect to server /10.144.48.195:32001 from NettyClient 10.144.48.10 using dubbo version 2.5.3, channel is NettyChannel [channel=[id: 0x00969c29, /10.144.48.10:61823 => /10.144.48.195:32001]], dubbo version: 2.5.3, current host: 10.144.48.10
[INFO ][20150525 10:04:58,587][AbstractClient:105]  [DUBBO] Start NettyClient neowyp-PC/10.144.48.10 connect to the server /10.144.48.195:32001, dubbo version: 2.5.3, current host: 10.144.48.10
[INFO ][20150525 10:04:58,587][AbstractClient:287]  [DUBBO] Successed connect to server /10.144.48.195:32001 from NettyClient 10.144.48.10 using dubbo version 2.5.3, channel is NettyChannel [channel=[id: 0x00bf053f, /10.144.48.10:61824 => /10.144.48.195:32001]], dubbo version: 2.5.3, current host: 10.144.48.10
[INFO ][20150525 10:04:58,587][AbstractClient:105]  [DUBBO] Start NettyClient neowyp-PC/10.144.48.10 connect to the server /10.144.48.195:32001, dubbo version: 2.5.3, current host: 10.144.48.10
[INFO ][20150525 10:04:58,587][AbstractClient:287]  [DUBBO] Successed connect to server /10.144.48.195:32001 from NettyClient 10.144.48.10 using dubbo version 2.5.3, channel is NettyChannel [channel=[id: 0x00a23610, /10.144.48.10:61825 => /10.144.48.195:32001]], dubbo version: 2.5.3, current host: 10.144.48.10
[INFO ][20150525 10:04:58,587][AbstractClient:105]  [DUBBO] Start NettyClient neowyp-PC/10.144.48.10 connect to the server /10.144.48.195:32001, dubbo version: 2.5.3, current host: 10.144.48.10
[INFO ][20150525 10:04:58,587][AbstractClient:287]  [DUBBO] Successed connect to server /10.144.48.195:32001 from NettyClient 10.144.48.10 using dubbo version 2.5.3, channel is NettyChannel [channel=[id: 0x00c2ee15, /10.144.48.10:61826 => /10.144.48.195:32001]], dubbo version: 2.5.3, current host: 10.144.48.10
[INFO ][20150525 10:04:58,603][AbstractClient:105]  [DUBBO] Start NettyClient neowyp-PC/10.144.48.10 connect to the server /10.144.48.195:32001, dubbo version: 2.5.3, current host: 10.144.48.10
[INFO ][20150525 10:04:58,603][AbstractClient:287]  [DUBBO] Successed connect to server /10.144.48.195:32001 from NettyClient 10.144.48.10 using dubbo version 2.5.3, channel is NettyChannel [channel=[id: 0x01d0d45b, /10.144.48.10:61827 => /10.144.48.195:32001]], dubbo version: 2.5.3, current host: 10.144.48.10
[INFO ][20150525 10:04:58,603][AbstractClient:105]  [DUBBO] Start NettyClient neowyp-PC/10.144.48.10 connect to the server /10.144.48.195:32001, dubbo version: 2.5.3, current host: 10.144.48.10
[INFO ][20150525 10:04:58,603][AbstractClient:287]  [DUBBO] Successed connect to server /10.144.48.195:32001 from NettyClient 10.144.48.10 using dubbo version 2.5.3, channel is NettyChannel [channel=[id: 0x011db6bb, /10.144.48.10:61828 => /10.144.48.195:32001]], dubbo version: 2.5.3, current host: 10.144.48.10
[INFO ][20150525 10:04:58,603][AbstractClient:105]  [DUBBO] Start NettyClient neowyp-PC/10.144.48.10 connect to the server /10.144.48.195:32001, dubbo version: 2.5.3, current host: 10.144.48.10
[INFO ][20150525 10:04:58,603][AbstractClient:287]  [DUBBO] Successed connect to server /10.144.48.195:32001 from NettyClient 10.144.48.10 using dubbo version 2.5.3, channel is NettyChannel [channel=[id: 0x00608760, /10.144.48.10:61829 => /10.144.48.195:32001]], dubbo version: 2.5.3, current host: 10.144.48.10
[INFO ][20150525 10:04:58,603][AbstractClient:105]  [DUBBO] Start NettyClient neowyp-PC/10.144.48.10 connect to the server /10.144.48.195:32001, dubbo version: 2.5.3, current host: 10.144.48.10
[INFO ][20150525 10:04:58,603][AbstractClient:287]  [DUBBO] Successed connect to server /10.144.48.195:32001 from NettyClient 10.144.48.10 using dubbo version 2.5.3, channel is NettyChannel [channel=[id: 0x001a1399, /10.144.48.10:61830 => /10.144.48.195:32001]], dubbo version: 2.5.3, current host: 10.144.48.10
[INFO ][20150525 10:04:58,603][AbstractClient:105]  [DUBBO] Start NettyClient neowyp-PC/10.144.48.10 connect to the server /10.144.48.195:32001, dubbo version: 2.5.3, current host: 10.144.48.10
[INFO ][20150525 10:04:58,618][AbstractClient:287]  [DUBBO] Successed connect to server /10.144.48.195:32001 from NettyClient 10.144.48.10 using dubbo version 2.5.3, channel is NettyChannel [channel=[id: 0x018e8541, /10.144.48.10:61831 => /10.144.48.195:32001]], dubbo version: 2.5.3, current host: 10.144.48.10
[INFO ][20150525 10:04:58,618][AbstractClient:105]  [DUBBO] Start NettyClient neowyp-PC/10.144.48.10 connect to the server /10.144.48.195:32001, dubbo version: 2.5.3, current host: 10.144.48.10
[INFO ][20150525 10:04:58,618][AbstractClient:287]  [DUBBO] Successed connect to server /10.144.48.195:32001 from NettyClient 10.144.48.10 using dubbo version 2.5.3, channel is NettyChannel [channel=[id: 0x01578aab, /10.144.48.10:61832 => /10.144.48.195:32001]], dubbo version: 2.5.3, current host: 10.144.48.10
[INFO ][20150525 10:04:58,618][AbstractClient:105]  [DUBBO] Start NettyClient neowyp-PC/10.144.48.10 connect to the server /10.144.48.195:32001, dubbo version: 2.5.3, current host: 10.144.48.10
[INFO ][20150525 10:04:58,618][AbstractClient:287]  [DUBBO] Successed connect to server /10.144.48.195:32001 from NettyClient 10.144.48.10 using dubbo version 2.5.3, channel is NettyChannel [channel=[id: 0x01cc5069, /10.144.48.10:61833 => /10.144.48.195:32001]], dubbo version: 2.5.3, current host: 10.144.48.10
[INFO ][20150525 10:04:58,618][AbstractClient:105]  [DUBBO] Start NettyClient neowyp-PC/10.144.48.10 connect to the server /10.144.48.195:32001, dubbo version: 2.5.3, current host: 10.144.48.10
[INFO ][20150525 10:04:58,618][AbstractClient:287]  [DUBBO] Successed connect to server /10.144.48.195:32001 from NettyClient 10.144.48.10 using dubbo version 2.5.3, channel is NettyChannel [channel=[id: 0x01568fb5, /10.144.48.10:61834 => /10.144.48.195:32001]], dubbo version: 2.5.3, current host: 10.144.48.10
[INFO ][20150525 10:04:58,618][AbstractClient:105]  [DUBBO] Start NettyClient neowyp-PC/10.144.48.10 connect to the server /10.144.48.195:32001, dubbo version: 2.5.3, current host: 10.144.48.10
[INFO ][20150525 10:04:58,634][AbstractClient:287]  [DUBBO] Successed connect to server /10.144.48.195:32001 from NettyClient 10.144.48.10 using dubbo version 2.5.3, channel is NettyChannel [channel=[id: 0x01911540, /10.144.48.10:61835 => /10.144.48.195:32001]], dubbo version: 2.5.3, current host: 10.144.48.10
[INFO ][20150525 10:04:58,634][AbstractClient:105]  [DUBBO] Start NettyClient neowyp-PC/10.144.48.10 connect to the server /10.144.48.195:32001, dubbo version: 2.5.3, current host: 10.144.48.10
[INFO ][20150525 10:04:58,634][AbstractClient:287]  [DUBBO] Successed connect to server /10.144.48.195:32001 from NettyClient 10.144.48.10 using dubbo version 2.5.3, channel is NettyChannel [channel=[id: 0x0070be88, /10.144.48.10:61836 => /10.144.48.195:32001]], dubbo version: 2.5.3, current host: 10.144.48.10
[INFO ][20150525 10:04:58,634][AbstractClient:105]  [DUBBO] Start NettyClient neowyp-PC/10.144.48.10 connect to the server /10.144.48.195:32001, dubbo version: 2.5.3, current host: 10.144.48.10
[INFO ][20150525 10:04:58,634][AbstractClient:287]  [DUBBO] Successed connect to server /10.144.48.195:32001 from NettyClient 10.144.48.10 using dubbo version 2.5.3, channel is NettyChannel [channel=[id: 0x0078aa80, /10.144.48.10:61837 => /10.144.48.195:32001]], dubbo version: 2.5.3, current host: 10.144.48.10
[INFO ][20150525 10:04:58,634][AbstractClient:105]  [DUBBO] Start NettyClient neowyp-PC/10.144.48.10 connect to the server /10.144.48.195:32001, dubbo version: 2.5.3, current host: 10.144.48.10
[INFO ][20150525 10:04:58,634][AbstractClient:287]  [DUBBO] Successed connect to server /10.144.48.195:32001 from NettyClient 10.144.48.10 using dubbo version 2.5.3, channel is NettyChannel [channel=[id: 0x00f07355, /10.144.48.10:61838 => /10.144.48.195:32001]], dubbo version: 2.5.3, current host: 10.144.48.10
[INFO ][20150525 10:04:58,634][AbstractClient:105]  [DUBBO] Start NettyClient neowyp-PC/10.144.48.10 connect to the server /10.144.48.195:32001, dubbo version: 2.5.3, current host: 10.144.48.10
[INFO ][20150525 10:04:58,634][AbstractClient:287]  [DUBBO] Successed connect to server /10.144.48.195:32001 from NettyClient 10.144.48.10 using dubbo version 2.5.3, channel is NettyChannel [channel=[id: 0x015983b7, /10.144.48.10:61839 => /10.144.48.195:32001]], dubbo version: 2.5.3, current host: 10.144.48.10
[INFO ][20150525 10:04:58,634][AbstractClient:105]  [DUBBO] Start NettyClient neowyp-PC/10.144.48.10 connect to the server /10.144.48.195:32001, dubbo version: 2.5.3, current host: 10.144.48.10
[INFO ][20150525 10:04:58,634][AbstractClient:287]  [DUBBO] Successed connect to server /10.144.48.195:32001 from NettyClient 10.144.48.10 using dubbo version 2.5.3, channel is NettyChannel [channel=[id: 0x006835fb, /10.144.48.10:61840 => /10.144.48.195:32001]], dubbo version: 2.5.3, current host: 10.144.48.10
[INFO ][20150525 10:04:58,634][AbstractClient:105]  [DUBBO] Start NettyClient neowyp-PC/10.144.48.10 connect to the server /10.144.48.195:32001, dubbo version: 2.5.3, current host: 10.144.48.10
[INFO ][20150525 10:04:58,649][AbstractClient:287]  [DUBBO] Successed connect to server /10.144.48.195:32001 from NettyClient 10.144.48.10 using dubbo version 2.5.3, channel is NettyChannel [channel=[id: 0x01636e4e, /10.144.48.10:61841 => /10.144.48.195:32001]], dubbo version: 2.5.3, current host: 10.144.48.10
[INFO ][20150525 10:04:58,649][AbstractClient:105]  [DUBBO] Start NettyClient neowyp-PC/10.144.48.10 connect to the server /10.144.48.195:32001, dubbo version: 2.5.3, current host: 10.144.48.10
[INFO ][20150525 10:04:58,649][AbstractClient:287]  [DUBBO] Successed connect to server /10.144.48.195:32001 from NettyClient 10.144.48.10 using dubbo version 2.5.3, channel is NettyChannel [channel=[id: 0x012412e7, /10.144.48.10:61842 => /10.144.48.195:32001]], dubbo version: 2.5.3, current host: 10.144.48.10
[INFO ][20150525 10:04:58,649][AbstractClient:105]  [DUBBO] Start NettyClient neowyp-PC/10.144.48.10 connect to the server /10.144.48.195:32001, dubbo version: 2.5.3, current host: 10.144.48.10
[INFO ][20150525 10:04:58,649][AbstractClient:287]  [DUBBO] Successed connect to server /10.144.48.195:32001 from NettyClient 10.144.48.10 using dubbo version 2.5.3, channel is NettyChannel [channel=[id: 0x00165b7e, /10.144.48.10:61843 => /10.144.48.195:32001]], dubbo version: 2.5.3, current host: 10.144.48.10
[INFO ][20150525 10:04:58,649][AbstractClient:105]  [DUBBO] Start NettyClient neowyp-PC/10.144.48.10 connect to the server /10.144.48.195:32001, dubbo version: 2.5.3, current host: 10.144.48.10
[INFO ][20150525 10:04:58,649][AbstractClient:287]  [DUBBO] Successed connect to server /10.144.48.195:32001 from NettyClient 10.144.48.10 using dubbo version 2.5.3, channel is NettyChannel [channel=[id: 0x0136a1a1, /10.144.48.10:61844 => /10.144.48.195:32001]], dubbo version: 2.5.3, current host: 10.144.48.10
[INFO ][20150525 10:04:58,649][AbstractClient:105]  [DUBBO] Start NettyClient neowyp-PC/10.144.48.10 connect to the server /10.144.48.195:32001, dubbo version: 2.5.3, current host: 10.144.48.10
[INFO ][20150525 10:04:58,649][AbstractClient:287]  [DUBBO] Successed connect to server /10.144.48.195:32001 from NettyClient 10.144.48.10 using dubbo version 2.5.3, channel is NettyChannel [channel=[id: 0x006214f5, /10.144.48.10:61845 => /10.144.48.195:32001]], dubbo version: 2.5.3, current host: 10.144.48.10
[INFO ][20150525 10:04:58,649][AbstractClient:105]  [DUBBO] Start NettyClient neowyp-PC/10.144.48.10 connect to the server /10.144.48.195:32001, dubbo version: 2.5.3, current host: 10.144.48.10
[INFO ][20150525 10:04:58,649][AbstractClient:287]  [DUBBO] Successed connect to server /10.144.48.195:32001 from NettyClient 10.144.48.10 using dubbo version 2.5.3, channel is NettyChannel [channel=[id: 0x01f78b68, /10.144.48.10:61846 => /10.144.48.195:32001]], dubbo version: 2.5.3, current host: 10.144.48.10
[INFO ][20150525 10:04:58,665][AbstractClient:105]  [DUBBO] Start NettyClient neowyp-PC/10.144.48.10 connect to the server /10.144.48.195:32001, dubbo version: 2.5.3, current host: 10.144.48.10
